Num found not 1, instead 4. groupID: , artifact: hamcrest-all, version:  in file hamcrest-all-1.3.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.0.M1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.0.RC4.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.17.v20150415.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.5.0.RC2.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.1.4.v20140401.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.0.M2.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.4.0.M0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.M2.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.1.1.v20140108.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.14.v20151106.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.5.2.v20111006.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.6.v20130930.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.0.0.RC0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.0.3.v20111011.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.4.1.v20110513.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.0.RC0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.3.v20120416.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.0.0.RC5.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.18.v20150929.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.5.v20120716.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.8.v20121106.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.13.v20130916.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.0.RC2.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.1.v20120215.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.0.RC5.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.7.v20120910.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.1.1.v20100517.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.0.2.v20111006.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.13.v20130916.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.3.v20150827.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.1.3.v20140225.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.8.RC0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.0.0.M1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.3.v20120416.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.3.1.v20110307.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.4.v20120524.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.6.v20120903.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.4.v20151007.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.11.M0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.4.5.v20110725.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.0.0.M3.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.5.0.RC0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.M5.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.13.v20150730.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.4.RC1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.0.RC1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.2.0.RC0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.RC1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.5.v20130815.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.2.v20120308.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.7.v20150116.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.1.v20140609.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.14.v20131031.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.M0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.0.M1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.1.3.v20100526.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.v20130308.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.5.0.v20110901.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.1.v20130408.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.2.v20120308.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.0.RC1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.4.2.v20110526.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.M1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.16.v20140903.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.2.1.v20101111.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.1.0.RC0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.0.M0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.0.0.RC1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.10.v20160621.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.0.RC2.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.3.0.v20110203.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.18.v20160721.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.9.M1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.15.v20160210.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.10.v20150310.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.5.3.v20111011.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.0.v20150612.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.10.M0.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.5.v20141112.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.0.0.M1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.3.1.v20150714.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.0.0.v20110901.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.1.6.v20120903.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.16.v20160414.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.5.0.RC1.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.17.v20150415.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.0.0.M3.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.6.8.v20121106.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-9.2.8.v20150217.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-8.0.0.M2.pom
Num found not 1, instead 336. groupID: , artifact: jetty-servlet, version:  in file jetty-servlet-7.1.0.RC1.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.4.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.9-ea04.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.4-ea05.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.4.1.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.10-b02.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.3-ea.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.15.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.6-ea06.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.11-b01.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.9-ea03.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.5.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.2-ea.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.7-ea07.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.11.1.pom
Response not ok. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.5-ea-20100104.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.0.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.1-ea.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.16.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.5-ea-v20091019.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.0.1.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.5-ea09.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.8.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.5-ea03.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.8-ea02.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.5-ea07.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.0.3.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.18.2.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.6-ea05.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.10-b04.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.6.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.4.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.7-ea02.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-0.9-ea.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.11.2.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.5.2.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.13.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.19.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.1.5.1.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.11-b04.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.0.2.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.17.1.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.5-ea01.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.6-ea02.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.9-ea07.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.18.3.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.8-ea01.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.10-b05.pom
Num found not 1, instead 177. groupID: , artifact: jersey-server, version:  in file jersey-server-1.2.pom
